Feature,Pearson,Spearman,Kendall,MutualInfo,RF_Importance,Lasso_Coef,RFE_Rank,RFE_Rank_30
ratio_success_per_duration,0.1011808455572914,0.11588471763952284,0.08030731813305482,0.017340751165216606,0.02965691606228349,0.0013199075466582613,10,1
hint_dependency_gravity,0.09453938494922771,0.1832061574555623,0.14601773052143643,0.018918859317191394,0.015499644580615425,0.0,9,1
stubborn_failure_magnitude,0.09046127622217079,0.18330116451734024,0.14667905593800792,0.0,0.028914208433000934,0.03012757541427433,1,1
keypad_dominance,0.08944061124676729,0.06719795035354229,0.049808229992007194,0.0,0.013486274185960108,0.0,26,16
reckless_action_index,0.08661776897480516,0.08070678282567847,0.05971530449419438,0.03518261874477924,0.017085589265962507,0.009895844192986081,30,20
Psych_Deprivation_Fixation,0.08413228191763836,0.02435105855171632,0.017722735505658428,0.02025706247878034,0.005243548887993339,0.0,45,35
PCA_Hints,0.08377687659053705,0.08679663707524746,0.06078407534575107,0.0,0.0023925021778855,0.014041876544814149,44,34
Psych_Independent_Efficiency,0.08047871285078731,0.10384515265074037,0.07200950648217719,0.020740073998121833,0.01380556502932974,0.007904701676975334,1,1
ratio_hint_per_star,0.079812099878979,0.09167006181714946,0.06522716785632347,0.0,0.021484896060721126,0.0,5,1
boldness_score,0.07709790752269556,0.08312006992980735,0.057860211005313494,0.18906796060712683,0.027323278759417396,0.0009729204191236581,11,1
hesitation_penalty,0.07434564616076378,0.013184585323238693,0.009914294994797204,0.010717193829119065,0.016654404129566158,0.0,27,17
time_diff_max_vs_avg,0.07355069125283238,0.06250379426709225,0.04343296712086212,0.0,0.005219728141070496,0.0,1,1
Psych_Impulsive_Quit,0.06330274548817463,0.07498220989428546,0.054142509918835055,0.0,0.007823020355546339,0.05357324117653207,36,26
learning_adaptability,0.06257997168281791,0.08569657739121722,0.05959227707400525,0.030053713213602062,0.0037878360540488792,0.0,1,1
tuas_dominance,0.06128182569285899,0.019634709833108274,0.01439055878556891,0.0,0.021258715782788734,0.0,32,22
ratio_hint_time,0.05869358692460686,0.06649770467480426,0.04594191957925753,0.0,0.006015426021341478,0.0022793121354413495,25,15
hint_vs_skip_ratio,0.05827670601669194,0.07485345461321063,0.053516440771394454,0.005122587010906177,0.006509633050301606,0.0016255331078267833,1,1
Psych_Adaptability,0.05784508741069896,0.05871967959655876,0.04359961163780996,0.0,0.010096406756786034,0.0,1,1
inter_ambition_vs_reality,0.057396328374114944,0.059507572355551146,0.04309697835760897,0.1352696334096941,0.0012765976648298892,0.0,1,1
star_efficiency,0.054605369047199113,0.06157110840310587,0.047129092819268886,0.010493422023653665,0.001227344077698095,0.0,35,25
inter_hint_x_skip,0.05098651288390711,0.023695031090546118,0.018511735228595987,0.011027803642957412,0.006253669065806188,4.0713092373385475e-08,57,47
Psych_Flow_Stamina,0.048882719721808854,0.060924993219067074,0.04146732771787777,0.0,0.004308532486983486,1.3193015640407086e-06,49,39
Psych_Learned_Helplessness,0.04781318887035039,0.0419443949587713,0.029955608029558184,0.0,0.007611735346416714,8.485373647242373e-07,48,38
engagement_persistence,0.04314605839800639,0.06963927307680506,0.04813337353131797,0.009067752587040179,0.0023882374375118367,0.0,1,1
ratio_struggle_time,0.04134552319907788,0.063787510068377,0.04330101233962173,0.0,0.0021007482307501967,0.0016544461939396779,34,24
time_diff_phase3_vs_phase1,0.040304278243203935,0.04534299261739045,0.030788147822753954,0.02282145920975376,0.019677327645676826,0.012604649895488844,1,1
calculated_risk_taking,0.036961631295528805,0.06085578655504287,0.0494448869790519,0.007142944460018841,0.005077937880951638,0.0,40,30
redo_conversion_rate,0.03679556200652917,0.0013353381451626318,0.0020462354986410538,0.042881195817275675,0.02178538088220354,1.2309462915670912e-07,50,40
Psych_Adaptability_Log,0.03582992391405479,0.058320177932529846,0.04331925416696564,0.0,0.006080424433523528,0.0,1,1
PCA_Dur_x_PCA_Hints,0.03252063076768798,0.05365903710726052,0.03646659690179399,0.04903235722986343,0.01010113859922533,0.0,42,32
hint_reading_duration,0.03046339577442322,0.03832939417730261,0.026652592658321914,0.003930618843824618,0.01990398880827845,0.01643913510665966,29,19
Psych_Calculated_Risk_Growth,0.022099244879863835,0.04998241808097946,0.03506243593002573,0.31312417302887674,0.007052053326209795,0.0,18,8
contemplation_index,0.016599045235602964,0.010430445553991804,0.0076992709573873025,0.0,0.006807403987777957,0.0,1,1
inter_strategic_retreat,0.015413032861194914,0.007107327370549186,0.004827741122025757,0.02536353442330519,0.12030028890041854,0.24610035846877276,1,1
starlv_x_redo,0.012905315786622101,0.09732164250396319,0.06969822862238241,0.0,0.01052644838786725,0.0,20,10
time_diff_end_vs_start,0.011584198730871968,0.0038849472722173694,0.0028263895023789586,0.0,0.01128536541521196,0.003532655930042199,43,33
hyper_curiosity_index,0.010381930954555718,0.005718078557822448,0.0031875357941140597,0.04680134716626627,0.014647516445027976,0.0,1,1
inter_sweet_victory,0.01016781888716296,0.09248529590722317,0.06391682141982719,0.0,0.021882181813783937,0.0,1,1
exploration_efficiency,0.007947843598851876,0.005222092214225521,0.0029983688918882984,0.01900132960850831,0.01977233789625326,0.0014160344526438194,37,27
hint_effectiveness,0.007389134215393147,0.04656878713718853,0.03141996211691281,0.07980677550722648,0.024274392402911574,0.0,1,1
apathy_speed,0.004895431406528421,0.00012512429471640775,8.684054010041345e-05,0.0,0.00996766117667341,0.0,17,7
HighOrd_Star_x_Effort,0.002603615623398612,0.0107549955032624,0.006629489972730777,0.0,0.008862324799199003,0.05571527184043619,33,23
Psych_Perfectionist_Drive,0.000329702591020872,0.10813466184286608,0.07511873818495614,0.015232337821326158,0.007259546997354699,0.0,12,2
frustration_breakdown_ratio,0.0002623031015634552,0.11299006217823271,0.09204316059700728,0.05132482056319598,0.034536846681879355,0.028921399908101313,7,1
stagnation_ratio,0.00019045664040860135,0.0610401192467218,0.043781218763060174,0.0,0.010032772250240834,0.0,22,12
PCA_Dur_squared,0.0001348696725644021,0.041957138538828154,0.02878941860667947,0.03684619006148537,0.022924331085994506,0.0016915588865322455,21,11
