,FS_Method,N_Features,ML_Model,CV_RMSE_dev,Holdout_RMSE,Holdout_MAE,Holdout_R2,Best_Params,Features,Time_sec
70,RF_Importance_p80,16,SVR_RBF,0.6696,0.6264,0.5058,-0.0046,"{'model__gamma': 0.001, 'model__epsilon': 0.1, 'model__C': 0.1}","score_velocity, carefulness_index, contemplation_index, time_diff_end_vs_start, time_diff_phase3_vs_phase1, time_diff_max_vs_avg, ratio_hint_time, ratio_success_per_duration, PCA_Hints, PCA_Dur_x_PCA_Hints, Psych_Flow_Stamina, ratio_struggle_time, HighOrd_Star_x_Effort, inter_obsessive_correction, Comp_GBA_AoL_Anchored, Feat_Ego_vs_Capacity",1.7
71,MutualInfo_p80,16,CatBoost,0.6752,0.6265,0.5036,-0.0049,"{'model__learning_rate': 0.05, 'model__l2_leaf_reg': 1, 'model__iterations': 50, 'model__depth': 4}","struggle_ratio, engagement_persistence, delayed_gratification_hint, hint_reliance_ratio, contemplation_index, tuas_dominance, learning_adaptability, hesitation_penalty, exploration_efficiency, ratio_hint_time, ratio_success_per_duration, PCA_Duration, Comp_Joyous_Exploration, Psych_Calculated_Risk, ratio_score_per_hint, inter_cowardice_penalty",6.2
72,MutualInfo_p70,24,RandomForest,0.6717,0.627,0.507,-0.0065,"{'model__n_estimators': 200, 'model__min_samples_split': 2, 'model__max_features': 'sqrt', 'model__max_depth': 5}","struggle_ratio, engagement_persistence, delayed_gratification_hint, hint_reliance_ratio, carefulness_index, contemplation_index, tuas_dominance, learning_adaptability, hesitation_penalty, exploration_efficiency, time_diff_phase3_vs_phase1, ratio_hint_time, ratio_success_per_duration, PCA_Duration, PCA_Dur_squared, Comp_Joyous_Exploration, Psych_Calculated_Risk, Psych_Flow_Stamina, Psych_Impulsive_Quit, ratio_score_per_hint, inter_cowardice_penalty, Feat_Ego_vs_Capacity, Feat_Strategic_Growth, Mutant_AoL_Resilience",5.5
73,RF_Importance_p80,16,Ridge,0.6664,0.6274,0.5009,-0.0078,{'model__alpha': 500.0},"score_velocity, carefulness_index, contemplation_index, time_diff_end_vs_start, time_diff_phase3_vs_phase1, time_diff_max_vs_avg, ratio_hint_time, ratio_success_per_duration, PCA_Hints, PCA_Dur_x_PCA_Hints, Psych_Flow_Stamina, ratio_struggle_time, HighOrd_Star_x_Effort, inter_obsessive_correction, Comp_GBA_AoL_Anchored, Feat_Ego_vs_Capacity",0.3
74,RF_Importance_p80,16,Lasso,0.6688,0.6277,0.5033,-0.0088,{'model__alpha': 0.01},"score_velocity, carefulness_index, contemplation_index, time_diff_end_vs_start, time_diff_phase3_vs_phase1, time_diff_max_vs_avg, ratio_hint_time, ratio_success_per_duration, PCA_Hints, PCA_Dur_x_PCA_Hints, Psych_Flow_Stamina, ratio_struggle_time, HighOrd_Star_x_Effort, inter_obsessive_correction, Comp_GBA_AoL_Anchored, Feat_Ego_vs_Capacity",0.3
75,Pearson_gt0.20,5,RandomForest,0.6811,0.6278,0.5044,-0.009,"{'model__n_estimators': 200, 'model__min_samples_split': 2, 'model__max_features': 'sqrt', 'model__max_depth': 5}","score_velocity, Feat_Strategic_Growth, Psych_Calculated_Risk_Growth, exploration_efficiency, inter_exploratory_brilliance",4.3
76,Kendall_gt0.15,5,HuberRegressor,0.6728,0.6278,0.5039,-0.0092,"{'model__epsilon': 1.35, 'model__alpha': 0.01}","Feat_Ego_vs_Capacity, score_velocity, hyper_curiosity_index, ratio_score_per_hint, sum_weighted_score",0.4
77,Spearman_gt0.20,5,HuberRegressor,0.6728,0.6278,0.5039,-0.0092,"{'model__epsilon': 1.35, 'model__alpha': 0.01}","Feat_Ego_vs_Capacity, score_velocity, hyper_curiosity_index, ratio_score_per_hint, sum_weighted_score",0.3
78,Kendall_gt0.15,5,SVR_Linear,0.6727,0.6282,0.5035,-0.0105,"{'model__epsilon': 0.5, 'model__C': 10.0}","Feat_Ego_vs_Capacity, score_velocity, hyper_curiosity_index, ratio_score_per_hint, sum_weighted_score",0.6
79,Spearman_gt0.20,5,SVR_Linear,0.6727,0.6282,0.5035,-0.0105,"{'model__epsilon': 0.5, 'model__C': 10.0}","Feat_Ego_vs_Capacity, score_velocity, hyper_curiosity_index, ratio_score_per_hint, sum_weighted_score",0.4
80,Pearson_gt0.20,5,HuberRegressor,0.6691,0.6283,0.5074,-0.0109,"{'model__epsilon': 1.35, 'model__alpha': 0.01}","score_velocity, Feat_Strategic_Growth, Psych_Calculated_Risk_Growth, exploration_efficiency, inter_exploratory_brilliance",0.3
81,Kendall_gt0.10,3,SVR_RBF,0.6634,0.6284,0.5044,-0.0112,"{'model__gamma': 0.001, 'model__epsilon': 0.01, 'model__C': 10.0}","score_velocity, hyper_curiosity_index, Feat_Ego_vs_Capacity",0.9
82,RFE_Ridge_Top20,20,CatBoost,0.672,0.6292,0.512,-0.0137,"{'model__learning_rate': 0.05, 'model__l2_leaf_reg': 3, 'model__iterations': 50, 'model__depth': 4}","struggle_ratio, apathy_speed, carefulness_index, star_efficiency, exploration_efficiency, time_diff_phase3_vs_phase1, ratio_hint_time, ratio_success_per_duration, ratio_redo_success, PCA_Duration, PCA_Hints, Psych_Calculated_Risk, Psych_Ego_Awareness, Psych_Adaptability, ratio_hint_per_star, inter_ambition_vs_reality, PCA_Performance_Star, ratio_score_per_hint, Comp_GBA_DS_Anchored, Feat_Cognitive_Waste",6.8
83,Spearman_gt0.20,5,XGBoost,0.6953,0.6295,0.5127,-0.0147,"{'model__subsample': 1.0, 'model__max_depth': 3, 'model__learning_rate': 0.05, 'model__colsample_bytree': 0.8}","Feat_Ego_vs_Capacity, score_velocity, hyper_curiosity_index, ratio_score_per_hint, sum_weighted_score",3.5
84,Kendall_gt0.15,5,XGBoost,0.6953,0.6295,0.5127,-0.0147,"{'model__subsample': 1.0, 'model__max_depth': 3, 'model__learning_rate': 0.05, 'model__colsample_bytree': 0.8}","Feat_Ego_vs_Capacity, score_velocity, hyper_curiosity_index, ratio_score_per_hint, sum_weighted_score",4.4
85,Lasso_NonZero,28,SVR_RBF,0.6707,0.6296,0.5072,-0.0151,"{'model__gamma': 0.01, 'model__epsilon': 0.01, 'model__C': 0.1}","struggle_ratio, score_velocity, boldness_score, hint_reliance_ratio, tuas_dominance, keypad_dominance, hesitation_penalty, exploration_efficiency, hint_dependency_gravity, calculated_risk_taking, stubborn_failure_magnitude, time_diff_phase3_vs_phase1, time_diff_max_vs_avg, ratio_success_per_duration, inter_hint_x_skip, PCA_Dur_x_PCA_Hints, Comp_Awareness_Limit, Psych_Calculated_Risk, Psych_Deprivation_Fixation, Psych_Ego_Awareness, Psych_Learned_Helplessness, Psych_Calculated_Risk_Growth, ratio_hint_per_star, ratio_struggle_time, Comp_GBA_AoL_Anchored, Feat_Ego_vs_Capacity, Feat_Cognitive_Waste, Feat_Strategic_Growth",1.9
86,MutualInfo_p80,16,HuberRegressor,0.6881,0.6304,0.5077,-0.0174,"{'model__epsilon': 1.35, 'model__alpha': 0.0001}","struggle_ratio, engagement_persistence, delayed_gratification_hint, hint_reliance_ratio, contemplation_index, tuas_dominance, learning_adaptability, hesitation_penalty, exploration_efficiency, ratio_hint_time, ratio_success_per_duration, PCA_Duration, Comp_Joyous_Exploration, Psych_Calculated_Risk, ratio_score_per_hint, inter_cowardice_penalty",0.8
87,RF_Importance_p80,16,PLSRegression,0.6699,0.6309,0.506,-0.0192,{'model__n_components': 2},"score_velocity, carefulness_index, contemplation_index, time_diff_end_vs_start, time_diff_phase3_vs_phase1, time_diff_max_vs_avg, ratio_hint_time, ratio_success_per_duration, PCA_Hints, PCA_Dur_x_PCA_Hints, Psych_Flow_Stamina, ratio_struggle_time, HighOrd_Star_x_Effort, inter_obsessive_correction, Comp_GBA_AoL_Anchored, Feat_Ego_vs_Capacity",0.3
88,MutualInfo_p70,24,HuberRegressor,0.6915,0.631,0.508,-0.0195,"{'model__epsilon': 1.35, 'model__alpha': 0.001}","struggle_ratio, engagement_persistence, delayed_gratification_hint, hint_reliance_ratio, carefulness_index, contemplation_index, tuas_dominance, learning_adaptability, hesitation_penalty, exploration_efficiency, time_diff_phase3_vs_phase1, ratio_hint_time, ratio_success_per_duration, PCA_Duration, PCA_Dur_squared, Comp_Joyous_Exploration, Psych_Calculated_Risk, Psych_Flow_Stamina, Psych_Impulsive_Quit, ratio_score_per_hint, inter_cowardice_penalty, Feat_Ego_vs_Capacity, Feat_Strategic_Growth, Mutant_AoL_Resilience",1.4
89,RF_Importance_p80,16,HuberRegressor,0.6788,0.6314,0.5044,-0.0209,"{'model__epsilon': 1.35, 'model__alpha': 0.0001}","score_velocity, carefulness_index, contemplation_index, time_diff_end_vs_start, time_diff_phase3_vs_phase1, time_diff_max_vs_avg, ratio_hint_time, ratio_success_per_duration, PCA_Hints, PCA_Dur_x_PCA_Hints, Psych_Flow_Stamina, ratio_struggle_time, HighOrd_Star_x_Effort, inter_obsessive_correction, Comp_GBA_AoL_Anchored, Feat_Ego_vs_Capacity",0.7
90,RF_Importance_med,40,RandomForest,0.6713,0.6314,0.5088,-0.0208,"{'model__n_estimators': 200, 'model__min_samples_split': 5, 'model__max_features': 'sqrt', 'model__max_depth': 5}","sum_weighted_score, score_velocity, hard_challenge_efficiency, hint_reading_duration, hint_effectiveness, engagement_persistence, delayed_gratification_hint, hint_reliance_ratio, carefulness_index, contemplation_index, exploration_efficiency, hyper_curiosity_index, adaptive_learning_capacity, time_diff_end_vs_start, time_diff_phase3_vs_phase1, time_diff_max_vs_avg, ratio_hint_time, ratio_success_per_duration, PCA_Duration, PCA_Hints, PCA_Dur_x_PCA_Hints, PCA_Dur_squared, Comp_Awareness_Limit, Psych_Flow_Stamina, ratio_struggle_time, inter_sweet_victory, PCA_Performance_Star, HighOrd_Star_x_Effort, inter_obsessive_correction, inter_cowardice_penalty, HighOrd_Score_x_PCAStar, HighOrd_Score_x_PCADuration, Comp_GBA_DS_Anchored, Comp_GBA_AoL_Anchored, Feat_Resilient_Explorer, Feat_Ego_vs_Capacity, Feat_Cognitive_Waste, Feat_Strategic_Growth, Mutant_AoL_Resilience, Mutant_Ego_Death",6.5
91,MutualInfo_p80,16,RandomForest,0.6791,0.6315,0.5066,-0.0211,"{'model__n_estimators': 100, 'model__min_samples_split': 2, 'model__max_features': 'sqrt', 'model__max_depth': 5}","struggle_ratio, engagement_persistence, delayed_gratification_hint, hint_reliance_ratio, contemplation_index, tuas_dominance, learning_adaptability, hesitation_penalty, exploration_efficiency, ratio_hint_time, ratio_success_per_duration, PCA_Duration, Comp_Joyous_Exploration, Psych_Calculated_Risk, ratio_score_per_hint, inter_cowardice_penalty",5.1
92,Kendall_gt0.10,3,KNN_Regressor,0.6859,0.6317,0.5045,-0.0218,"{'model__weights': 'uniform', 'model__p': 2, 'model__n_neighbors': 15}","score_velocity, hyper_curiosity_index, Feat_Ego_vs_Capacity",0.3
93,Kendall_gt0.15,5,MLP_Regressor,0.6759,0.6323,0.5057,-0.0236,"{'model__learning_rate': 'constant', 'model__hidden_layer_sizes': (128,), 'model__alpha': 0.001, 'model__activation': 'tanh'}","Feat_Ego_vs_Capacity, score_velocity, hyper_curiosity_index, ratio_score_per_hint, sum_weighted_score",12.1
94,Spearman_gt0.20,5,MLP_Regressor,0.6759,0.6323,0.5057,-0.0236,"{'model__learning_rate': 'constant', 'model__hidden_layer_sizes': (128,), 'model__alpha': 0.001, 'model__activation': 'tanh'}","Feat_Ego_vs_Capacity, score_velocity, hyper_curiosity_index, ratio_score_per_hint, sum_weighted_score",13.0
95,Lasso_NonZero,28,ElasticNet,0.6709,0.6348,0.5097,-0.0316,"{'model__l1_ratio': 0.7, 'model__alpha': 0.01}","struggle_ratio, score_velocity, boldness_score, hint_reliance_ratio, tuas_dominance, keypad_dominance, hesitation_penalty, exploration_efficiency, hint_dependency_gravity, calculated_risk_taking, stubborn_failure_magnitude, time_diff_phase3_vs_phase1, time_diff_max_vs_avg, ratio_success_per_duration, inter_hint_x_skip, PCA_Dur_x_PCA_Hints, Comp_Awareness_Limit, Psych_Calculated_Risk, Psych_Deprivation_Fixation, Psych_Ego_Awareness, Psych_Learned_Helplessness, Psych_Calculated_Risk_Growth, ratio_hint_per_star, ratio_struggle_time, Comp_GBA_AoL_Anchored, Feat_Ego_vs_Capacity, Feat_Cognitive_Waste, Feat_Strategic_Growth",0.7
96,Pearson_gt0.15,2,MLP_Regressor,0.6713,0.6349,0.5065,-0.0322,"{'model__learning_rate': 'constant', 'model__hidden_layer_sizes': (128,), 'model__alpha': 0.001, 'model__activation': 'tanh'}","score_velocity, Feat_Strategic_Growth",8.1
97,Kendall_gt0.10,3,MLP_Regressor,0.6718,0.6355,0.5096,-0.034,"{'model__learning_rate': 'adaptive', 'model__hidden_layer_sizes': (64, 32), 'model__alpha': 0.01, 'model__activation': 'tanh'}","score_velocity, hyper_curiosity_index, Feat_Ego_vs_Capacity",8.1
98,Kendall_gt0.15,5,KNN_Regressor,0.6812,0.6378,0.5129,-0.0416,"{'model__weights': 'uniform', 'model__p': 2, 'model__n_neighbors': 15}","Feat_Ego_vs_Capacity, score_velocity, hyper_curiosity_index, ratio_score_per_hint, sum_weighted_score",0.4
99,Spearman_gt0.20,5,KNN_Regressor,0.6812,0.6378,0.5129,-0.0416,"{'model__weights': 'uniform', 'model__p': 2, 'model__n_neighbors': 15}","Feat_Ego_vs_Capacity, score_velocity, hyper_curiosity_index, ratio_score_per_hint, sum_weighted_score",0.3
100,Spearman_gt0.15,2,MLP_Regressor,0.6721,0.6384,0.509,-0.0434,"{'model__learning_rate': 'constant', 'model__hidden_layer_sizes': (128,), 'model__alpha': 0.001, 'model__activation': 'tanh'}","score_velocity, Feat_Ego_vs_Capacity",5.9
101,RFE_Ridge_Top20,20,ElasticNet,0.6668,0.6387,0.5103,-0.0446,"{'model__l1_ratio': 0.1, 'model__alpha': 0.01}","struggle_ratio, apathy_speed, carefulness_index, star_efficiency, exploration_efficiency, time_diff_phase3_vs_phase1, ratio_hint_time, ratio_success_per_duration, ratio_redo_success, PCA_Duration, PCA_Hints, Psych_Calculated_Risk, Psych_Ego_Awareness, Psych_Adaptability, ratio_hint_per_star, inter_ambition_vs_reality, PCA_Performance_Star, ratio_score_per_hint, Comp_GBA_DS_Anchored, Feat_Cognitive_Waste",0.5
102,RFE_Ridge_Top20,20,Ridge,0.6661,0.6388,0.5106,-0.0449,{'model__alpha': 10.0},"struggle_ratio, apathy_speed, carefulness_index, star_efficiency, exploration_efficiency, time_diff_phase3_vs_phase1, ratio_hint_time, ratio_success_per_duration, ratio_redo_success, PCA_Duration, PCA_Hints, Psych_Calculated_Risk, Psych_Ego_Awareness, Psych_Adaptability, ratio_hint_per_star, inter_ambition_vs_reality, PCA_Performance_Star, ratio_score_per_hint, Comp_GBA_DS_Anchored, Feat_Cognitive_Waste",0.3
103,RFE_Ridge_Top20,20,RandomForest,0.6723,0.6388,0.5169,-0.0447,"{'model__n_estimators': 200, 'model__min_samples_split': 2, 'model__max_features': 'sqrt', 'model__max_depth': 5}","struggle_ratio, apathy_speed, carefulness_index, star_efficiency, exploration_efficiency, time_diff_phase3_vs_phase1, ratio_hint_time, ratio_success_per_duration, ratio_redo_success, PCA_Duration, PCA_Hints, Psych_Calculated_Risk, Psych_Ego_Awareness, Psych_Adaptability, ratio_hint_per_star, inter_ambition_vs_reality, PCA_Performance_Star, ratio_score_per_hint, Comp_GBA_DS_Anchored, Feat_Cognitive_Waste",5.4
104,RF_Importance_med,40,PLSRegression,0.6814,0.6416,0.5126,-0.0538,{'model__n_components': 2},"sum_weighted_score, score_velocity, hard_challenge_efficiency, hint_reading_duration, hint_effectiveness, engagement_persistence, delayed_gratification_hint, hint_reliance_ratio, carefulness_index, contemplation_index, exploration_efficiency, hyper_curiosity_index, adaptive_learning_capacity, time_diff_end_vs_start, time_diff_phase3_vs_phase1, time_diff_max_vs_avg, ratio_hint_time, ratio_success_per_duration, PCA_Duration, PCA_Hints, PCA_Dur_x_PCA_Hints, PCA_Dur_squared, Comp_Awareness_Limit, Psych_Flow_Stamina, ratio_struggle_time, inter_sweet_victory, PCA_Performance_Star, HighOrd_Star_x_Effort, inter_obsessive_correction, inter_cowardice_penalty, HighOrd_Score_x_PCAStar, HighOrd_Score_x_PCADuration, Comp_GBA_DS_Anchored, Comp_GBA_AoL_Anchored, Feat_Resilient_Explorer, Feat_Ego_vs_Capacity, Feat_Cognitive_Waste, Feat_Strategic_Growth, Mutant_AoL_Resilience, Mutant_Ego_Death",0.7
105,MutualInfo_p70,24,XGBoost,0.6853,0.6431,0.52,-0.0591,"{'model__subsample': 1.0, 'model__max_depth': 3, 'model__learning_rate': 0.05, 'model__colsample_bytree': 0.8}","struggle_ratio, engagement_persistence, delayed_gratification_hint, hint_reliance_ratio, carefulness_index, contemplation_index, tuas_dominance, learning_adaptability, hesitation_penalty, exploration_efficiency, time_diff_phase3_vs_phase1, ratio_hint_time, ratio_success_per_duration, PCA_Duration, PCA_Dur_squared, Comp_Joyous_Exploration, Psych_Calculated_Risk, Psych_Flow_Stamina, Psych_Impulsive_Quit, ratio_score_per_hint, inter_cowardice_penalty, Feat_Ego_vs_Capacity, Feat_Strategic_Growth, Mutant_AoL_Resilience",12.8
106,Pearson_gt0.20,5,XGBoost,0.6921,0.6435,0.5148,-0.0601,"{'model__subsample': 0.8, 'model__max_depth': 3, 'model__learning_rate': 0.05, 'model__colsample_bytree': 0.8}","score_velocity, Feat_Strategic_Growth, Psych_Calculated_Risk_Growth, exploration_efficiency, inter_exploratory_brilliance",3.1
107,RF_Importance_med,40,Ridge,0.6766,0.6435,0.5102,-0.0602,{'model__alpha': 500.0},"sum_weighted_score, score_velocity, hard_challenge_efficiency, hint_reading_duration, hint_effectiveness, engagement_persistence, delayed_gratification_hint, hint_reliance_ratio, carefulness_index, contemplation_index, exploration_efficiency, hyper_curiosity_index, adaptive_learning_capacity, time_diff_end_vs_start, time_diff_phase3_vs_phase1, time_diff_max_vs_avg, ratio_hint_time, ratio_success_per_duration, PCA_Duration, PCA_Hints, PCA_Dur_x_PCA_Hints, PCA_Dur_squared, Comp_Awareness_Limit, Psych_Flow_Stamina, ratio_struggle_time, inter_sweet_victory, PCA_Performance_Star, HighOrd_Star_x_Effort, inter_obsessive_correction, inter_cowardice_penalty, HighOrd_Score_x_PCAStar, HighOrd_Score_x_PCADuration, Comp_GBA_DS_Anchored, Comp_GBA_AoL_Anchored, Feat_Resilient_Explorer, Feat_Ego_vs_Capacity, Feat_Cognitive_Waste, Feat_Strategic_Growth, Mutant_AoL_Resilience, Mutant_Ego_Death",0.6
108,RF_Importance_p80,16,KNN_Regressor,0.6811,0.6441,0.518,-0.0621,"{'model__weights': 'uniform', 'model__p': 2, 'model__n_neighbors': 15}","score_velocity, carefulness_index, contemplation_index, time_diff_end_vs_start, time_diff_phase3_vs_phase1, time_diff_max_vs_avg, ratio_hint_time, ratio_success_per_duration, PCA_Hints, PCA_Dur_x_PCA_Hints, Psych_Flow_Stamina, ratio_struggle_time, HighOrd_Star_x_Effort, inter_obsessive_correction, Comp_GBA_AoL_Anchored, Feat_Ego_vs_Capacity",0.5
109,Lasso_NonZero,28,KNN_Regressor,0.6928,0.6445,0.5222,-0.0637,"{'model__weights': 'uniform', 'model__p': 2, 'model__n_neighbors': 15}","struggle_ratio, score_velocity, boldness_score, hint_reliance_ratio, tuas_dominance, keypad_dominance, hesitation_penalty, exploration_efficiency, hint_dependency_gravity, calculated_risk_taking, stubborn_failure_magnitude, time_diff_phase3_vs_phase1, time_diff_max_vs_avg, ratio_success_per_duration, inter_hint_x_skip, PCA_Dur_x_PCA_Hints, Comp_Awareness_Limit, Psych_Calculated_Risk, Psych_Deprivation_Fixation, Psych_Ego_Awareness, Psych_Learned_Helplessness, Psych_Calculated_Risk_Growth, ratio_hint_per_star, ratio_struggle_time, Comp_GBA_AoL_Anchored, Feat_Ego_vs_Capacity, Feat_Cognitive_Waste, Feat_Strategic_Growth",0.7
110,RFE_Ridge_Top20,20,Lasso,0.6675,0.6447,0.5163,-0.0643,{'model__alpha': 0.001},"struggle_ratio, apathy_speed, carefulness_index, star_efficiency, exploration_efficiency, time_diff_phase3_vs_phase1, ratio_hint_time, ratio_success_per_duration, ratio_redo_success, PCA_Duration, PCA_Hints, Psych_Calculated_Risk, Psych_Ego_Awareness, Psych_Adaptability, ratio_hint_per_star, inter_ambition_vs_reality, PCA_Performance_Star, ratio_score_per_hint, Comp_GBA_DS_Anchored, Feat_Cognitive_Waste",0.4
111,RFE_Ridge_Top20,20,KNN_Regressor,0.6869,0.6448,0.5207,-0.0644,"{'model__weights': 'uniform', 'model__p': 2, 'model__n_neighbors': 15}","struggle_ratio, apathy_speed, carefulness_index, star_efficiency, exploration_efficiency, time_diff_phase3_vs_phase1, ratio_hint_time, ratio_success_per_duration, ratio_redo_success, PCA_Duration, PCA_Hints, Psych_Calculated_Risk, Psych_Ego_Awareness, Psych_Adaptability, ratio_hint_per_star, inter_ambition_vs_reality, PCA_Performance_Star, ratio_score_per_hint, Comp_GBA_DS_Anchored, Feat_Cognitive_Waste",0.5
112,MutualInfo_p80,16,XGBoost,0.6957,0.6453,0.5238,-0.0661,"{'model__subsample': 1.0, 'model__max_depth': 3, 'model__learning_rate': 0.05, 'model__colsample_bytree': 0.8}","struggle_ratio, engagement_persistence, delayed_gratification_hint, hint_reliance_ratio, contemplation_index, tuas_dominance, learning_adaptability, hesitation_penalty, exploration_efficiency, ratio_hint_time, ratio_success_per_duration, PCA_Duration, Comp_Joyous_Exploration, Psych_Calculated_Risk, ratio_score_per_hint, inter_cowardice_penalty",8.3
113,Pearson_gt0.20,5,KNN_Regressor,0.6878,0.6453,0.5239,-0.0661,"{'model__weights': 'uniform', 'model__p': 1, 'model__n_neighbors': 15}","score_velocity, Feat_Strategic_Growth, Psych_Calculated_Risk_Growth, exploration_efficiency, inter_exploratory_brilliance",0.4
114,RF_Importance_p80,16,MLP_Regressor,0.7115,0.6456,0.5195,-0.0672,"{'model__learning_rate': 'constant', 'model__hidden_layer_sizes': (128,), 'model__alpha': 0.001, 'model__activation': 'tanh'}","score_velocity, carefulness_index, contemplation_index, time_diff_end_vs_start, time_diff_phase3_vs_phase1, time_diff_max_vs_avg, ratio_hint_time, ratio_success_per_duration, PCA_Hints, PCA_Dur_x_PCA_Hints, Psych_Flow_Stamina, ratio_struggle_time, HighOrd_Star_x_Effort, inter_obsessive_correction, Comp_GBA_AoL_Anchored, Feat_Ego_vs_Capacity",12.7
115,RF_Importance_med,40,KNN_Regressor,0.6896,0.6457,0.5216,-0.0677,"{'model__weights': 'uniform', 'model__p': 2, 'model__n_neighbors': 15}","sum_weighted_score, score_velocity, hard_challenge_efficiency, hint_reading_duration, hint_effectiveness, engagement_persistence, delayed_gratification_hint, hint_reliance_ratio, carefulness_index, contemplation_index, exploration_efficiency, hyper_curiosity_index, adaptive_learning_capacity, time_diff_end_vs_start, time_diff_phase3_vs_phase1, time_diff_max_vs_avg, ratio_hint_time, ratio_success_per_duration, PCA_Duration, PCA_Hints, PCA_Dur_x_PCA_Hints, PCA_Dur_squared, Comp_Awareness_Limit, Psych_Flow_Stamina, ratio_struggle_time, inter_sweet_victory, PCA_Performance_Star, HighOrd_Star_x_Effort, inter_obsessive_correction, inter_cowardice_penalty, HighOrd_Score_x_PCAStar, HighOrd_Score_x_PCADuration, Comp_GBA_DS_Anchored, Comp_GBA_AoL_Anchored, Feat_Resilient_Explorer, Feat_Ego_vs_Capacity, Feat_Cognitive_Waste, Feat_Strategic_Growth, Mutant_AoL_Resilience, Mutant_Ego_Death",0.9
116,Pearson_gt0.20,5,MLP_Regressor,0.6736,0.6486,0.5183,-0.0772,"{'model__learning_rate': 'constant', 'model__hidden_layer_sizes': (128,), 'model__alpha': 0.001, 'model__activation': 'tanh'}","score_velocity, Feat_Strategic_Growth, Psych_Calculated_Risk_Growth, exploration_efficiency, inter_exploratory_brilliance",8.2
117,RFE_Ridge_Top20,20,PLSRegression,0.6729,0.6491,0.5204,-0.0788,{'model__n_components': 10},"struggle_ratio, apathy_speed, carefulness_index, star_efficiency, exploration_efficiency, time_diff_phase3_vs_phase1, ratio_hint_time, ratio_success_per_duration, ratio_redo_success, PCA_Duration, PCA_Hints, Psych_Calculated_Risk, Psych_Ego_Awareness, Psych_Adaptability, ratio_hint_per_star, inter_ambition_vs_reality, PCA_Performance_Star, ratio_score_per_hint, Comp_GBA_DS_Anchored, Feat_Cognitive_Waste",0.3
118,RF_Importance_med,40,XGBoost,0.6905,0.6491,0.5217,-0.0787,"{'model__subsample': 0.8, 'model__max_depth': 3, 'model__learning_rate': 0.05, 'model__colsample_bytree': 0.8}","sum_weighted_score, score_velocity, hard_challenge_efficiency, hint_reading_duration, hint_effectiveness, engagement_persistence, delayed_gratification_hint, hint_reliance_ratio, carefulness_index, contemplation_index, exploration_efficiency, hyper_curiosity_index, adaptive_learning_capacity, time_diff_end_vs_start, time_diff_phase3_vs_phase1, time_diff_max_vs_avg, ratio_hint_time, ratio_success_per_duration, PCA_Duration, PCA_Hints, PCA_Dur_x_PCA_Hints, PCA_Dur_squared, Comp_Awareness_Limit, Psych_Flow_Stamina, ratio_struggle_time, inter_sweet_victory, PCA_Performance_Star, HighOrd_Star_x_Effort, inter_obsessive_correction, inter_cowardice_penalty, HighOrd_Score_x_PCAStar, HighOrd_Score_x_PCADuration, Comp_GBA_DS_Anchored, Comp_GBA_AoL_Anchored, Feat_Resilient_Explorer, Feat_Ego_vs_Capacity, Feat_Cognitive_Waste, Feat_Strategic_Growth, Mutant_AoL_Resilience, Mutant_Ego_Death",24.0
119,Pearson_gt0.15,2,KNN_Regressor,0.6883,0.6504,0.5283,-0.0832,"{'model__weights': 'uniform', 'model__p': 2, 'model__n_neighbors': 15}","score_velocity, Feat_Strategic_Growth",0.2
120,RFE_Ridge_Top20,20,HuberRegressor,0.673,0.6506,0.5213,-0.0839,"{'model__epsilon': 1.5, 'model__alpha': 0.01}","struggle_ratio, apathy_speed, carefulness_index, star_efficiency, exploration_efficiency, time_diff_phase3_vs_phase1, ratio_hint_time, ratio_success_per_duration, ratio_redo_success, PCA_Duration, PCA_Hints, Psych_Calculated_Risk, Psych_Ego_Awareness, Psych_Adaptability, ratio_hint_per_star, inter_ambition_vs_reality, PCA_Performance_Star, ratio_score_per_hint, Comp_GBA_DS_Anchored, Feat_Cognitive_Waste",0.7
121,Lasso_NonZero,28,XGBoost,0.6958,0.651,0.5313,-0.0853,"{'model__subsample': 0.8, 'model__max_depth': 3, 'model__learning_rate': 0.05, 'model__colsample_bytree': 0.8}","struggle_ratio, score_velocity, boldness_score, hint_reliance_ratio, tuas_dominance, keypad_dominance, hesitation_penalty, exploration_efficiency, hint_dependency_gravity, calculated_risk_taking, stubborn_failure_magnitude, time_diff_phase3_vs_phase1, time_diff_max_vs_avg, ratio_success_per_duration, inter_hint_x_skip, PCA_Dur_x_PCA_Hints, Comp_Awareness_Limit, Psych_Calculated_Risk, Psych_Deprivation_Fixation, Psych_Ego_Awareness, Psych_Learned_Helplessness, Psych_Calculated_Risk_Growth, ratio_hint_per_star, ratio_struggle_time, Comp_GBA_AoL_Anchored, Feat_Ego_vs_Capacity, Feat_Cognitive_Waste, Feat_Strategic_Growth",11.3
