Feature,Pearson,Spearman,Kendall,MutualInfo,RF_Importance,Lasso_Coef,RFE_Rank,RFE_Rank_30
Psych_Flow_Stamina,0.08697545757262025,0.09434114510036709,0.06233531604836409,0.0,0.0018778181476963932,0.0,31,21
PCA_Dur_squared,0.08508147816237806,0.04781656292061709,0.0333647435877573,0.007899723039372475,0.007191249180206032,9.753403948403793e-08,57,47
PCA_Dur_x_PCA_Hints,0.08387092423842742,0.08695242456659232,0.05913642826108427,0.0,0.0046003117748351745,0.003430677164780971,38,28
HighOrd_Star_x_Effort,0.08015570133474596,0.05309610890993898,0.036348652357074775,0.0009628192672725966,0.014028010906495456,0.0,12,2
learning_adaptability,0.07555766196043466,0.017346083429601908,0.012549341365466638,0.00649245021489131,0.0031580608157583613,0.011651346393160998,24,14
ratio_hint_time,0.07359777279266125,0.06313216158434111,0.04410054485113707,0.0,0.007497410348184429,0.0,34,24
hint_reading_duration,0.07003763556458253,0.055902641018201596,0.0378816277526645,0.0,0.0011966482186125103,0.0007924232209912081,47,37
Psych_Ego_Awareness,0.0693540088019385,0.0657810479901639,0.04654532836994665,0.017753007642869356,0.020601712623235208,2.8689709785235793e-08,56,46
apathy_speed,0.06759343710777996,0.018749922684375225,0.014956427059214926,0.025906292285196475,0.0022064176717468205,9.562444340621987e-10,61,51
Psych_Adaptability_Log,0.06683734773055795,0.04106422008590198,0.03069611709085599,0.008769067791240648,0.014640409620540792,1.8658393240127614e-08,59,49
delayed_gratification_hint,0.0651073018030866,0.0628537265911619,0.046887584302147726,0.0,0.002638497078756891,0.026908911342296574,20,10
Psych_Deprivation_Fixation,0.06443112357405421,0.035816349258980286,0.025552891930975735,0.020544259944586862,0.034400736454776794,0.0,40,30
time_diff_end_vs_start,0.06404842545910903,0.07963622358197311,0.05407243175570819,0.03055276518577532,0.02173836434735229,0.0,1,1
adaptive_learning_capacity,0.061012710941184316,0.16780333433768943,0.11363710240530406,0.12049496887874245,0.030492680195089744,0.028394345584940122,13,3
Psych_Adaptability,0.060912644097942684,0.04099223273392532,0.03060621630309817,0.008238815432965563,0.01918685953773871,0.05149366885500161,1,1
inter_ambition_vs_reality,0.05848999708011441,0.08845368541328011,0.06132570837745681,0.015177705015982479,0.023755613857700884,0.0,1,1
inter_hint_x_skip,0.0571256541756487,0.007824804636269712,0.006074147448410199,0.0,0.006090780805014577,0.0,1,1
Mutant_AoL_Resilience,0.05601621511614558,0.15125019000713869,0.10177856476680723,0.021937056780549025,0.0015849175457774947,0.022302274102499575,33,23
impulsive_help_ratio,0.05580255156264709,0.04867307905636383,0.03489022882012439,0.10546229236721372,0.009537752395038025,0.0,35,25
Psych_Independent_Efficiency,0.054698157832591465,0.0055260628010123485,0.0028636400122314626,0.0159448814963965,0.011841961207456723,0.0,1,1
ratio_redo_success,0.053433708107780115,0.06140632615504482,0.043077877272925356,0.047484836863615154,0.029372188422953402,0.023244022770725868,41,31
contemplation_index,0.048803441548421686,0.01694937506051783,0.012370025086883101,0.032568615550660374,0.019260356192876152,0.004179723612912923,17,7
stubborn_failure_magnitude,0.048478619170634764,0.05494092655774432,0.0432983968103557,0.04792741127391076,0.009075616624739748,0.0,1,1
ratio_struggle_time,0.04835004674498654,0.031593200160137024,0.02067315805214034,0.0,0.018758254414513783,0.047812252847587,1,1
grind_capacity,0.048327984427579095,0.08880991601771926,0.06961882318587513,0.09888415566608577,0.011228793405367761,0.0,1,1
star_efficiency,0.04744032555754515,0.04563599767890138,0.03480296388229384,0.029893157353148236,0.019901755730916255,0.0,7,1
carefulness_index,0.045978457768846036,0.02577915820135367,0.017641971261784038,0.0,0.008953460644366496,0.0026199489523355047,43,33
PCA_Performance_Star,0.04456546378632675,0.0126490353934185,0.00719049925964268,0.0,0.010035453573661028,0.006619593443380458,1,1
reckless_action_index,0.04437372389226071,0.023329314289942508,0.01687568424025318,0.011111335530740618,0.007980941615090883,0.0,21,11
HighOrd_Score_x_PCAStar,0.04087045692738765,0.03703723437986492,0.025338728815523993,0.0031585423865396756,0.0021685298960286573,0.0,1,1
hard_challenge_efficiency,0.040325660575268193,0.015716225941083534,0.011041282605547516,0.00587072375359865,0.002279834786546868,0.0,14,4
inter_sweet_victory,0.03893797747094173,0.001048748888374281,0.0008864938006021167,0.0,0.005533563089684443,2.782823708449435e-07,52,42
ratio_success_per_duration,0.03760545642772904,0.01867348476036251,0.010499665137447359,0.0,0.005776542748546517,3.582696368087968e-07,48,38
Feat_Cognitive_Waste,0.033862950233386424,0.0347944210545906,0.02450133643608215,0.0025792439023994973,0.00598347476228894,7.603743308933442e-07,51,41
ratio_hint_per_star,0.03307991106010071,0.001687211125748974,0.0014942267528018109,0.0,0.006368385501710776,0.008626533547893715,1,1
PCA_Duration,0.030865807572339143,0.007236989721544576,0.0029495121264434938,0.014835685856357639,0.002993161351431862,0.0,1,1
Psych_Learned_Helplessness,0.029808116838681054,0.02770500448137355,0.02062552530739887,0.031937163451177586,0.021652545457009974,0.01818020981805744,10,1
keypad_dominance,0.028288116736654493,0.011555062562047278,0.008538378744170735,0.0,0.004353448127553413,0.0,36,26
hint_effectiveness,0.027034466628046483,0.016717873041752696,0.011633886574307127,0.0,0.019100914996555415,1.1104193581835665e-08,49,39
hyper_curiosity_index,0.02277781805394516,0.14297781931929093,0.0975701165156484,0.00398090639902815,0.003846973386904003,0.0,23,13
redo_conversion_rate,0.022224852264727406,0.03290500142028277,0.021802112369482953,0.021616132841839608,0.015930173133261866,0.0,1,1
Comp_GBA_DS_Anchored,0.01692356031112431,0.029276991231910278,0.01917244442231127,0.0018271104324671938,0.017950664067970298,0.0,39,29
engagement_persistence,0.016392156792228295,0.005011270698416888,0.0018961677038401206,0.043068705503059856,0.010955697357621036,0.009382741012509703,4,1
